iso	chr	start	end	mapon
Gd_01111-aaa	chr1002	2571411	2578335	inter
Gd_01111-aaa	chr1002	2578352	2581186	inter
Gd_01111-aaa	chr1002	2581204	2582100	inter
Gd_01111-aaa	chr1002	2630339	2637032	inter
Gd_01111-aaa	chr1002	2637085	2637601	inter
Gd_01111-aaa	chr1002	2637672	2640216	inter
Gd_01111-aaa	chr1002	2640355	2652990	inter
Gd_01111-aaa	chr1002	2652995	2676524	inter
Gd_01111-aaa	chr1002	2676526	2734508	inter
Gd_01111-aaa	chr1002	2752289	2806177	inter
Gd_01111-aaa	chr1002	2806788	2847515	inter
Gd_01111-aaa	chr1002	2847586	2852807	inter
Gd_01111-aaa	chr1002	2852823	2860254	inter
Gd_01111-aaa	chr1002	2860573	2860835	inter
Gd_01111-aaa	chr1002	2860877	2862578	inter
Gd_01111-aaa	chr1002	2862858	2901294	inter
Gd_01111-aaa	chr1002	3036796	3044168	inter
Gd_01111-aaa	chr1002	3173980	3205415	inter
Gd_01111-aaa	chr1002	3258085	3264166	inter
Gd_01111-aaa	chr1002	3279789	3285372	inter
Gd_01111-aaa	chr1002	3285374	3289111	inter
Gd_01111-aaa	chr1002	3289114	3296137	inter
Gd_01111-aaa	chr1002	3296148	3297857	inter
Gd_01111-aaa	chr1002	3304767	3317339	inter
Gd_01111-aaa	chr1002	3328908	3331851	inter
Gd_01111-aaa	chr1002	3331869	3336951	inter
Gd_01111-aaa	chr1002	3336956	3342360	inter
Gd_01111-aaa	chr1002	3371682	3390999	inter
Gd_01111-aaa	chr1002	3391128	3433004	inter
Gd_01111-aaa	chr1002	3459699	3462380	inter
Gd_01111-aaa	chr1002	3465505	3469006	inter
Gd_01111-aaa	chr1002	3469009	3484291	inter
Gd_01111-aaa	chr1002	3486860	3499342	inter
Gd_01111-aaa	chr1002	3504559	3514993	inter
Gd_01111-aaa	chr1002	3526819	3530344	inter
Gd_01111-aaa	chr1002	3544349	3580190	inter
Gd_01111-aaa	chr1002	680369	818971	intra
Gd_01111-aaa	chr1002	818974	905435	intra
Gd_01111-aaa	chr1002	905437	947107	intra
Gd_01111-aaa	chr1002	947108	950000	intra
Gd_01111-aaa	chr1002	951340	962224	intra
Gd_01111-aaa	chr1002	962233	1034032	intra
Gd_01111-aaa	chr1002	1152242	1225706	intra
Gd_01111-aaa	chr1002	1232317	1234852	intra
Gd_01111-aaa	chr1002	1234873	1621639	intra
Gd_01111-aaa	chr1002	1627544	1822139	intra
Gd_01111-aaa	chr1002	1822140	1830250	intra
Gd_01111-aaa	chr1002	1830634	1908422	intra
Gd_01111-aaa	chr1002	1908423	1916997	intra
Gd_01111-aaa	chr1002	1916998	2049463	intra
Gd_01111-aaa	chr1002	2055496	2064389	intra
Gd_01111-aaa	chr1002	2064874	2262374	intra
Gd_01111-aaa	chr1002	2458188	2479524	intra
Gd_01111-aaa	chr1002	2559808	2568118	intra
Gd_01111-aaa	chr1002	2631181	2635374	intra
Gd_01111-aaa	chr1002	2635376	2638009	intra
Gd_01111-aaa	chr1002	2638016	2640163	intra
Gd_01111-aaa	chr1002	3302399	3319285	intra
Gd_01111-aaa	chr1002	3326976	3327536	intra
Gd_01111-aaa	chr1004	255789	285295	all
Gd_01111-aaa	chr1004	291203	295850	all
Gd_01111-aaa	chr1004	394423	421199	all
Gd_01111-aaa	chr1004	679619	682298	all
Gd_01111-aaa	chr1004	781892	788975	all
Gd_01111-aaa	chr1004	887760	909565	all
Gd_01111-aaa	chr1004	910527	928185	all
Gd_01111-aaa	chr1004	933069	935896	all
Gd_01111-aaa	chr1004	940245	963776	all
Gd_01111-aaa	chr1004	1023995	1099581	all
Gd_01111-aaa	chr1004	1100509	1100662	all
Gd_01111-aaa	chr1004	1101100	1205028	all
Gd_01111-aaa	chr1004	1496886	1509547	all
Gd_01111-aaa	chr1004	1509550	1516618	all
Gd_01111-aaa	chr1004	1516641	1527191	all
Gd_01111-aaa	chr1004	1527206	1584756	all
Gd_01111-aaa	chr1004	1584765	1613488	all
Gd_01111-aaa	chr1004	1620860	1719077	all
Gd_01111-aaa	chr1004	1758155	1815875	all
Gd_01111-aaa	chr1004	1815882	1849099	all
Gd_01111-aaa	chr1004	1852275	1853899	all
Gd_01111-aaa	chr1004	1862699	1966722	all
Gd_01111-aaa	chr1004	1975071	1978635	all
Gd_01111-aaa	chr1004	1992903	1998765	all
Gd_01111-aaa	chr1004	2008618	2021806	all
Gd_01111-aaa	chr1004	2021809	2058281	all
Gd_01111-aaa	chr1004	2452708	2455751	all
Gd_01111-aaa	chr1004	2463405	2472980	all
Gd_01111-aaa	chr1004	2474156	2480962	all
Gd_01111-aaa	chr1004	2527241	2531745	all
Gd_01111-aaa	chr1004	2531746	2532661	all
Gd_01111-aaa	chr1004	2532662	2549191	all
Gd_01111-aaa	chr1004	2550001	2554598	all
Gd_01111-aaa	chr1004	2660711	2686729	all
Gd_01111-aaa	chr1004	2731896	2760671	all
Gd_01111-aaa	chr1004	2770660	2780689	all
Gd_01111-aaa	chr1004	2780696	2792594	all
Gd_01111-aaa	chr1004	2793393	2798904	all
Gd_01111-aaa	chr1004	2798906	2803841	all
Gd_01111-aaa	chr1004	2803851	2804373	all
Gd_01111-aaa	chr1004	2808475	2812326	all
Gd_01111-aaa	chr1004	2812346	2828248	all
Gd_01111-aaa	chr1004	2828251	2839907	all
Gd_01111-aaa	chr1004	2847857	2848289	all
Gd_01111-aaa	chr1004	2926129	2939075	all
Gd_01111-aaa	chr1004	2939732	2978524	all
Gd_01111-aaa	chr1004	2990111	3025130	all
Gd_01111-aaa	chr1004	3026329	3041476	all
Gd_01111-aaa	chr1004	3041479	3045957	all
Gd_01111-aaa	chr1004	3053742	3078164	all
Gd_01111-aaa	chr1004	3116260	3146537	all
Gd_01111-aaa	chr1004	402373	421199	inter
Gd_01111-aaa	chr1004	679619	682298	inter
Gd_01111-aaa	chr1004	917817	919898	inter
Gd_01111-aaa	chr1004	933069	934270	inter
Gd_01111-aaa	chr1004	934272	934652	inter
Gd_01111-aaa	chr1004	934656	935896	inter
Gd_01111-aaa	chr1004	1026917	1032620	inter
Gd_01111-aaa	chr1004	1078161	1099581	inter
Gd_01111-aaa	chr1004	1100509	1100662	inter
Gd_01111-aaa	chr1004	1101100	1102451	inter
Gd_01111-aaa	chr1004	1102761	1109502	inter
Gd_01111-aaa	chr1004	1496886	1509547	inter
Gd_01111-aaa	chr1004	1509550	1516618	inter
Gd_01111-aaa	chr1004	1516641	1527191	inter
Gd_01111-aaa	chr1004	1527206	1584756	inter
Gd_01111-aaa	chr1004	1584765	1601522	inter
Gd_01111-aaa	chr1004	1601525	1608065	inter
Gd_01111-aaa	chr1004	1623412	1640691	inter
Gd_01111-aaa	chr1004	1644296	1719077	inter
Gd_01111-aaa	chr1004	1758155	1815875	inter
Gd_01111-aaa	chr1004	1815882	1849099	inter
Gd_01111-aaa	chr1004	1852275	1853899	inter
Gd_01111-aaa	chr1004	1878160	1900239	inter
Gd_01111-aaa	chr1004	2008618	2021806	inter
Gd_01111-aaa	chr1004	2021809	2058281	inter
Gd_01111-aaa	chr1004	2452708	2455751	inter
Gd_01111-aaa	chr1004	2463405	2472980	inter
Gd_01111-aaa	chr1004	2474156	2480962	inter
Gd_01111-aaa	chr1004	2533349	2549190	inter
Gd_01111-aaa	chr1004	2731896	2760671	inter
Gd_01111-aaa	chr1004	2770660	2780689	inter
Gd_01111-aaa	chr1004	2780696	2792594	inter
Gd_01111-aaa	chr1004	2793393	2798904	inter
Gd_01111-aaa	chr1004	2798906	2803841	inter
Gd_01111-aaa	chr1004	2803851	2804373	inter
Gd_01111-aaa	chr1004	2808475	2812326	inter
Gd_01111-aaa	chr1004	2812346	2828248	inter
Gd_01111-aaa	chr1004	2828251	2839907	inter
Gd_01111-aaa	chr1004	2847857	2848289	inter
Gd_01111-aaa	chr1004	2926129	2939075	inter
Gd_01111-aaa	chr1004	2939732	2978524	inter
Gd_01111-aaa	chr1004	2990111	3025130	inter
Gd_01111-aaa	chr1004	3026329	3041476	inter
Gd_01111-aaa	chr1004	3041479	3045957	inter
Gd_01111-aaa	chr1004	3053742	3078164	inter
Gd_01111-aaa	chr1004	3116260	3146537	inter
Gd_01111-aaa	chr1004	255789	285295	intra
Gd_01111-aaa	chr1004	291203	295850	intra
Gd_01111-aaa	chr1004	394423	402373	intra
Gd_01111-aaa	chr1004	781892	788975	intra
Gd_01111-aaa	chr1004	887760	909565	intra
Gd_01111-aaa	chr1004	910527	928185	intra
Gd_01111-aaa	chr1004	933069	935896	intra
Gd_01111-aaa	chr1004	940245	963776	intra
Gd_01111-aaa	chr1004	1023995	1098818	intra
Gd_01111-aaa	chr1004	1100509	1100662	intra
Gd_01111-aaa	chr1004	1101100	1205028	intra
Gd_01111-aaa	chr1004	1584896	1613488	intra
Gd_01111-aaa	chr1004	1620860	1660351	intra
Gd_01111-aaa	chr1004	1662345	1666429	intra
Gd_01111-aaa	chr1004	1862699	1966722	intra
Gd_01111-aaa	chr1004	1975071	1978635	intra
Gd_01111-aaa	chr1004	1992903	1998765	intra
Gd_01111-aaa	chr1004	2527241	2531745	intra
Gd_01111-aaa	chr1004	2531746	2532661	intra
Gd_01111-aaa	chr1004	2532662	2549191	intra
Gd_01111-aaa	chr1004	2550001	2554598	intra
Gd_01111-aaa	chr1004	2660711	2686729	intra
Gd_01111-aaa	chr1005	11795	41022	all
Gd_01111-aaa	chr1005	78754	98120	all
Gd_01111-aaa	chr1005	827526	830149	all
Gd_01111-aaa	chr1005	831471	832747	all
Gd_01111-aaa	chr1005	832764	854887	all
Gd_01111-aaa	chr1005	854890	861662	all
Gd_01111-aaa	chr1005	861951	864979	all
Gd_01111-aaa	chr1005	870778	880309	all
Gd_01111-aaa	chr1005	880311	884992	all
Gd_01111-aaa	chr1005	885005	896912	all
Gd_01111-aaa	chr1005	896915	912798	all
Gd_01111-aaa	chr1005	912800	927878	all
Gd_01111-aaa	chr1005	947742	951367	all
Gd_01111-aaa	chr1005	998248	1003764	all
Gd_01111-aaa	chr1005	1009666	1045016	all
Gd_01111-aaa	chr1005	1045064	1088046	all
Gd_01111-aaa	chr1005	1116071	1144446	all
Gd_01111-aaa	chr1005	1188634	1289529	all
Gd_01111-aaa	chr1005	1292778	1534933	all
Gd_01111-aaa	chr1005	1534943	1606894	all
Gd_01111-aaa	chr1005	1606898	1683675	all
Gd_01111-aaa	chr1005	1974240	1978584	all
Gd_01111-aaa	chr1005	1978588	1998992	all
Gd_01111-aaa	chr1005	2000986	2002267	all
Gd_01111-aaa	chr1005	2002430	2018246	all
Gd_01111-aaa	chr1005	2072154	2077433	all
Gd_01111-aaa	chr1005	2077804	2095146	all
Gd_01111-aaa	chr1005	2095149	2100800	all
Gd_01111-aaa	chr1005	2101583	2125895	all
Gd_01111-aaa	chr1005	2128239	2131900	all
Gd_01111-aaa	chr1005	2176715	2183805	all
Gd_01111-aaa	chr1005	2247980	2331178	all
Gd_01111-aaa	chr1005	2331195	2331658	all
Gd_01111-aaa	chr1005	2331660	2349885	all
Gd_01111-aaa	chr1005	2351405	2354161	all
Gd_01111-aaa	chr1005	2354178	2385942	all
Gd_01111-aaa	chr1005	2385944	2386335	all
Gd_01111-aaa	chr1005	2495570	2531697	all
Gd_01111-aaa	chr1005	2866837	2883795	all
Gd_01111-aaa	chr1005	2883797	2884187	all
Gd_01111-aaa	chr1005	2902204	2915510	all
Gd_01111-aaa	chr1005	2924672	2934987	all
Gd_01111-aaa	chr1005	2934993	2939895	all
Gd_01111-aaa	chr1005	12329	41022	inter
Gd_01111-aaa	chr1005	827526	830149	inter
Gd_01111-aaa	chr1005	831471	832747	inter
Gd_01111-aaa	chr1005	832764	854887	inter
Gd_01111-aaa	chr1005	861951	864979	inter
Gd_01111-aaa	chr1005	870778	880309	inter
Gd_01111-aaa	chr1005	880311	884992	inter
Gd_01111-aaa	chr1005	885005	896912	inter
Gd_01111-aaa	chr1005	896915	912798	inter
Gd_01111-aaa	chr1005	912800	927878	inter
Gd_01111-aaa	chr1005	947742	951367	inter
Gd_01111-aaa	chr1005	998248	1003764	inter
Gd_01111-aaa	chr1005	1009666	1045016	inter
Gd_01111-aaa	chr1005	1045064	1088046	inter
Gd_01111-aaa	chr1005	1189895	1201717	inter
Gd_01111-aaa	chr1005	1337977	1349121	inter
Gd_01111-aaa	chr1005	1356283	1357243	inter
Gd_01111-aaa	chr1005	1357294	1359422	inter
Gd_01111-aaa	chr1005	1362549	1417970	inter
Gd_01111-aaa	chr1005	1420180	1422393	inter
Gd_01111-aaa	chr1005	1425803	1442503	inter
Gd_01111-aaa	chr1005	1443572	1534933	inter
Gd_01111-aaa	chr1005	1534943	1606894	inter
Gd_01111-aaa	chr1005	1606898	1683675	inter
Gd_01111-aaa	chr1005	1975314	1978584	inter
Gd_01111-aaa	chr1005	1978588	1998992	inter
Gd_01111-aaa	chr1005	2000986	2002267	inter
Gd_01111-aaa	chr1005	2002430	2018246	inter
Gd_01111-aaa	chr1005	2081473	2086776	inter
Gd_01111-aaa	chr1005	2087195	2095146	inter
Gd_01111-aaa	chr1005	2101583	2125895	inter
Gd_01111-aaa	chr1005	2128239	2131900	inter
Gd_01111-aaa	chr1005	2176715	2183805	inter
Gd_01111-aaa	chr1005	2247980	2331178	inter
Gd_01111-aaa	chr1005	2331195	2331658	inter
Gd_01111-aaa	chr1005	2331660	2349885	inter
Gd_01111-aaa	chr1005	2351405	2354161	inter
Gd_01111-aaa	chr1005	2354178	2385942	inter
Gd_01111-aaa	chr1005	2385944	2386335	inter
Gd_01111-aaa	chr1005	2495570	2531697	inter
Gd_01111-aaa	chr1005	2866837	2883795	inter
Gd_01111-aaa	chr1005	2883797	2884187	inter
Gd_01111-aaa	chr1005	2904306	2913986	inter
Gd_01111-aaa	chr1005	2913988	2914576	inter
Gd_01111-aaa	chr1005	2924672	2934987	inter
Gd_01111-aaa	chr1005	2934993	2939895	inter
Gd_01111-aaa	chr1005	11795	26546	intra
Gd_01111-aaa	chr1005	34170	41015	intra
Gd_01111-aaa	chr1005	78754	98120	intra
Gd_01111-aaa	chr1005	854890	861662	intra
Gd_01111-aaa	chr1005	1116071	1144446	intra
Gd_01111-aaa	chr1005	1188634	1289529	intra
Gd_01111-aaa	chr1005	1292778	1374497	intra
Gd_01111-aaa	chr1005	1376357	1435315	intra
Gd_01111-aaa	chr1005	1435330	1446144	intra
Gd_01111-aaa	chr1005	1974240	1976349	intra
Gd_01111-aaa	chr1005	2072154	2077433	intra
Gd_01111-aaa	chr1005	2077804	2095146	intra
Gd_01111-aaa	chr1005	2095149	2100800	intra
Gd_01111-aaa	chr1005	2902204	2915510	intra
Gd_01111-aaa	chr1005	2924672	2934987	intra
Gd_01111-aaa	chr1005	2934993	2939895	intra
Gd_01111-aaa	chr1006	24364	24645	all
Gd_01111-aaa	chr1006	110387	115342	all
Gd_01111-aaa	chr1006	347574	363598	all
Gd_01111-aaa	chr1006	551251	569995	all
Gd_01111-aaa	chr1006	713089	713437	all
Gd_01111-aaa	chr1006	716401	718307	all
Gd_01111-aaa	chr1006	720360	722366	all
Gd_01111-aaa	chr1006	722368	722695	all
Gd_01111-aaa	chr1006	732971	733202	all
Gd_01111-aaa	chr1006	735315	738405	all
Gd_01111-aaa	chr1006	744524	750229	all
Gd_01111-aaa	chr1006	829663	834756	all
Gd_01111-aaa	chr1006	834758	836970	all
Gd_01111-aaa	chr1006	836974	853693	all
Gd_01111-aaa	chr1006	853695	855779	all
Gd_01111-aaa	chr1006	855782	858103	all
Gd_01111-aaa	chr1006	858107	861738	all
Gd_01111-aaa	chr1006	1291415	1292849	all
Gd_01111-aaa	chr1006	1293011	1294623	all
Gd_01111-aaa	chr1006	1294628	1297872	all
Gd_01111-aaa	chr1006	1297876	1304506	all
Gd_01111-aaa	chr1006	1307521	1310398	all
Gd_01111-aaa	chr1006	1495058	1651299	all
Gd_01111-aaa	chr1006	2181723	2185157	all
Gd_01111-aaa	chr1006	2185272	2200655	all
Gd_01111-aaa	chr1006	2330562	2331935	all
Gd_01111-aaa	chr1006	2331937	2344502	all
Gd_01111-aaa	chr1006	2403920	2407998	all
Gd_01111-aaa	chr1006	2408031	2417075	all
Gd_01111-aaa	chr1006	2417168	2427149	all
Gd_01111-aaa	chr1006	24364	24645	inter
Gd_01111-aaa	chr1006	110387	115342	inter
Gd_01111-aaa	chr1006	551251	569995	inter
Gd_01111-aaa	chr1006	829663	834756	inter
Gd_01111-aaa	chr1006	834758	836970	inter
Gd_01111-aaa	chr1006	836974	853693	inter
Gd_01111-aaa	chr1006	853695	855779	inter
Gd_01111-aaa	chr1006	855782	858103	inter
Gd_01111-aaa	chr1006	858107	861738	inter
Gd_01111-aaa	chr1006	1291415	1292849	inter
Gd_01111-aaa	chr1006	1293011	1294623	inter
Gd_01111-aaa	chr1006	1294628	1297872	inter
Gd_01111-aaa	chr1006	1297876	1304506	inter
Gd_01111-aaa	chr1006	1307521	1310398	inter
Gd_01111-aaa	chr1006	1500222	1509843	inter
Gd_01111-aaa	chr1006	1510435	1539122	inter
Gd_01111-aaa	chr1006	1554861	1587815	inter
Gd_01111-aaa	chr1006	1587822	1632362	inter
Gd_01111-aaa	chr1006	1632373	1651299	inter
Gd_01111-aaa	chr1006	2181723	2185157	inter
Gd_01111-aaa	chr1006	2185272	2200655	inter
Gd_01111-aaa	chr1006	2330562	2331935	inter
Gd_01111-aaa	chr1006	2331937	2344502	inter
Gd_01111-aaa	chr1006	347574	363598	intra
Gd_01111-aaa	chr1006	713089	713437	intra
Gd_01111-aaa	chr1006	716401	718307	intra
Gd_01111-aaa	chr1006	720360	722366	intra
Gd_01111-aaa	chr1006	722368	722695	intra
Gd_01111-aaa	chr1006	732971	733202	intra
Gd_01111-aaa	chr1006	735315	738405	intra
Gd_01111-aaa	chr1006	744524	750229	intra
Gd_01111-aaa	chr1006	1495058	1651299	intra
Gd_01111-aaa	chr1006	2403920	2407998	intra
Gd_01111-aaa	chr1006	2408031	2417075	intra
Gd_01111-aaa	chr1006	2417168	2427149	intra
Gd_01111-aaa	chr1007	166453	171396	all
Gd_01111-aaa	chr1007	186150	201751	all
Gd_01111-aaa	chr1007	201764	213126	all
Gd_01111-aaa	chr1007	229774	251638	all
Gd_01111-aaa	chr1007	380656	430310	all
Gd_01111-aaa	chr1007	430319	718592	all
Gd_01111-aaa	chr1007	718594	730559	all
Gd_01111-aaa	chr1007	817642	903498	all
Gd_01111-aaa	chr1007	1041389	1115440	all
Gd_01111-aaa	chr1007	1115463	1118546	all
Gd_01111-aaa	chr1007	1118563	1151710	all
Gd_01111-aaa	chr1007	1557566	1559271	all
Gd_01111-aaa	chr1007	1559641	1560207	all
Gd_01111-aaa	chr1007	1560565	1564063	all
Gd_01111-aaa	chr1007	1564291	1564929	all
Gd_01111-aaa	chr1007	1571686	1572407	all
Gd_01111-aaa	chr1007	1976097	1976762	all
Gd_01111-aaa	chr1007	1977703	2010596	all
Gd_01111-aaa	chr1007	2225565	2260262	all
Gd_01111-aaa	chr1007	2260269	2260515	all
Gd_01111-aaa	chr1007	2366083	2416505	all
Gd_01111-aaa	chr1007	166453	171396	inter
Gd_01111-aaa	chr1007	186150	201751	inter
Gd_01111-aaa	chr1007	201764	213126	inter
Gd_01111-aaa	chr1007	229774	251638	inter
Gd_01111-aaa	chr1007	657249	692569	inter
Gd_01111-aaa	chr1007	1041389	1115440	inter
Gd_01111-aaa	chr1007	1115463	1118546	inter
Gd_01111-aaa	chr1007	1118563	1151710	inter
Gd_01111-aaa	chr1007	1557566	1559271	inter
Gd_01111-aaa	chr1007	1559641	1560207	inter
Gd_01111-aaa	chr1007	1560565	1564063	inter
Gd_01111-aaa	chr1007	1564291	1564929	inter
Gd_01111-aaa	chr1007	1571686	1572407	inter
Gd_01111-aaa	chr1007	1976097	1976762	inter
Gd_01111-aaa	chr1007	1977703	2010596	inter
Gd_01111-aaa	chr1007	2232753	2236683	inter
Gd_01111-aaa	chr1007	2236688	2237754	inter
Gd_01111-aaa	chr1007	2237756	2247180	inter
Gd_01111-aaa	chr1007	2247184	2250588	inter
Gd_01111-aaa	chr1007	2250765	2251747	inter
Gd_01111-aaa	chr1007	2251749	2252400	inter
Gd_01111-aaa	chr1007	2252403	2252617	inter
Gd_01111-aaa	chr1007	2253258	2254295	inter
Gd_01111-aaa	chr1007	2254443	2255561	inter
Gd_01111-aaa	chr1007	2255563	2258958	inter
Gd_01111-aaa	chr1007	2259582	2260262	inter
Gd_01111-aaa	chr1007	2260269	2260515	inter
Gd_01111-aaa	chr1007	2415886	2416064	inter
Gd_01111-aaa	chr1007	380656	430310	intra
Gd_01111-aaa	chr1007	430319	658416	intra
Gd_01111-aaa	chr1007	660065	718592	intra
Gd_01111-aaa	chr1007	718594	730559	intra
Gd_01111-aaa	chr1007	817642	903498	intra
Gd_01111-aaa	chr1007	2225565	2260262	intra
Gd_01111-aaa	chr1007	2366083	2416505	intra
Gd_01111-aaa	chr1008	44122	56082	all
Gd_01111-aaa	chr1008	56084	63026	all
Gd_01111-aaa	chr1008	69287	77672	all
Gd_01111-aaa	chr1008	77874	95028	all
Gd_01111-aaa	chr1008	96385	100548	all
Gd_01111-aaa	chr1008	123787	138914	all
Gd_01111-aaa	chr1008	173479	187348	all
Gd_01111-aaa	chr1008	195036	299436	all
Gd_01111-aaa	chr1008	299438	438905	all
Gd_01111-aaa	chr1008	444693	447196	all
Gd_01111-aaa	chr1008	447199	448139	all
Gd_01111-aaa	chr1008	448884	484016	all
Gd_01111-aaa	chr1008	496408	669152	all
Gd_01111-aaa	chr1008	669155	697412	all
Gd_01111-aaa	chr1008	1430145	1433274	all
Gd_01111-aaa	chr1008	1446757	1454087	all
Gd_01111-aaa	chr1008	1468357	1493731	all
Gd_01111-aaa	chr1008	1493794	1546167	all
Gd_01111-aaa	chr1008	1582392	1593700	all
Gd_01111-aaa	chr1008	1598364	1600619	all
Gd_01111-aaa	chr1008	1644680	1673934	all
Gd_01111-aaa	chr1008	1685995	1688599	all
Gd_01111-aaa	chr1008	1857557	1868560	all
Gd_01111-aaa	chr1008	44122	56082	inter
Gd_01111-aaa	chr1008	56084	63026	inter
Gd_01111-aaa	chr1008	69287	77672	inter
Gd_01111-aaa	chr1008	77874	95028	inter
Gd_01111-aaa	chr1008	96385	100548	inter
Gd_01111-aaa	chr1008	123787	138914	inter
Gd_01111-aaa	chr1008	195722	237034	inter
Gd_01111-aaa	chr1008	260200	263951	inter
Gd_01111-aaa	chr1008	281202	284353	inter
Gd_01111-aaa	chr1008	315790	330120	inter
Gd_01111-aaa	chr1008	330123	356035	inter
Gd_01111-aaa	chr1008	356359	396971	inter
Gd_01111-aaa	chr1008	540251	576683	inter
Gd_01111-aaa	chr1008	1430145	1433274	inter
Gd_01111-aaa	chr1008	1446757	1454087	inter
Gd_01111-aaa	chr1008	1468357	1493731	inter
Gd_01111-aaa	chr1008	1493794	1546167	inter
Gd_01111-aaa	chr1008	1582392	1593700	inter
Gd_01111-aaa	chr1008	1598364	1600619	inter
Gd_01111-aaa	chr1008	1648901	1664988	inter
Gd_01111-aaa	chr1008	173479	187348	intra
Gd_01111-aaa	chr1008	195036	299436	intra
Gd_01111-aaa	chr1008	299438	317679	intra
Gd_01111-aaa	chr1008	324204	438905	intra
Gd_01111-aaa	chr1008	444693	447196	intra
Gd_01111-aaa	chr1008	447199	448139	intra
Gd_01111-aaa	chr1008	448884	484016	intra
Gd_01111-aaa	chr1008	496408	669152	intra
Gd_01111-aaa	chr1008	669155	697412	intra
Gd_01111-aaa	chr1008	1644680	1673934	intra
Gd_01111-aaa	chr1008	1685995	1688599	intra
Gd_01111-aaa	chr1008	1857557	1868560	intra
Gd_01111-aaa	chr1009	129888	149361	all
Gd_01111-aaa	chr1009	151224	164214	all
Gd_01111-aaa	chr1009	164240	168803	all
Gd_01111-aaa	chr1009	821103	823361	all
Gd_01111-aaa	chr1009	1003408	1073374	all
Gd_01111-aaa	chr1009	1074094	1080337	all
Gd_01111-aaa	chr1009	1080338	1101199	all
Gd_01111-aaa	chr1009	1108132	1195213	all
Gd_01111-aaa	chr1009	1195214	1198283	all
Gd_01111-aaa	chr1009	1198285	1200158	all
Gd_01111-aaa	chr1009	1200173	1201150	all
Gd_01111-aaa	chr1009	1201155	1207464	all
Gd_01111-aaa	chr1009	1214495	1423848	all
Gd_01111-aaa	chr1009	1430853	1448474	all
Gd_01111-aaa	chr1009	1448479	1488426	all
Gd_01111-aaa	chr1009	1488985	1611590	all
Gd_01111-aaa	chr1009	1611593	1618205	all
Gd_01111-aaa	chr1009	1637932	1724992	all
Gd_01111-aaa	chr1009	1724999	1726135	all
Gd_01111-aaa	chr1009	1729742	1812931	all
Gd_01111-aaa	chr1009	1983628	1997101	all
Gd_01111-aaa	chr1009	2001650	2031591	all
Gd_01111-aaa	chr1009	2061182	2061840	all
Gd_01111-aaa	chr1009	2061842	2062236	all
Gd_01111-aaa	chr1009	2071176	2084889	all
Gd_01111-aaa	chr1009	2089922	2096796	all
Gd_01111-aaa	chr1009	2096798	2097232	all
Gd_01111-aaa	chr1009	2097238	2099073	all
Gd_01111-aaa	chr1009	2099075	2106342	all
Gd_01111-aaa	chr1009	2106343	2174416	all
Gd_01111-aaa	chr1009	2174418	2178508	all
Gd_01111-aaa	chr1009	2181865	2182606	all
Gd_01111-aaa	chr1009	2183300	2184133	all
Gd_01111-aaa	chr1009	130089	139329	inter
Gd_01111-aaa	chr1009	139332	142622	inter
Gd_01111-aaa	chr1009	821103	823361	inter
Gd_01111-aaa	chr1009	1041679	1042746	inter
Gd_01111-aaa	chr1009	1042748	1058807	inter
Gd_01111-aaa	chr1009	1080338	1081612	inter
Gd_01111-aaa	chr1009	1082614	1082870	inter
Gd_01111-aaa	chr1009	1082872	1101199	inter
Gd_01111-aaa	chr1009	1108132	1108296	inter
Gd_01111-aaa	chr1009	1111360	1111621	inter
Gd_01111-aaa	chr1009	1115822	1140118	inter
Gd_01111-aaa	chr1009	1140215	1159426	inter
Gd_01111-aaa	chr1009	1159672	1189897	inter
Gd_01111-aaa	chr1009	1214507	1278971	inter
Gd_01111-aaa	chr1009	1278981	1297806	inter
Gd_01111-aaa	chr1009	1317258	1324631	inter
Gd_01111-aaa	chr1009	1332607	1345562	inter
Gd_01111-aaa	chr1009	1351596	1391461	inter
Gd_01111-aaa	chr1009	1393387	1421471	inter
Gd_01111-aaa	chr1009	1421623	1422007	inter
Gd_01111-aaa	chr1009	1438088	1439005	inter
Gd_01111-aaa	chr1009	1565596	1567799	inter
Gd_01111-aaa	chr1009	1567801	1587659	inter
Gd_01111-aaa	chr1009	1592965	1611590	inter
Gd_01111-aaa	chr1009	1611593	1618205	inter
Gd_01111-aaa	chr1009	1729761	1749532	inter
Gd_01111-aaa	chr1009	1754424	1754952	inter
Gd_01111-aaa	chr1009	1757545	1762686	inter
Gd_01111-aaa	chr1009	1983628	1994889	inter
Gd_01111-aaa	chr1009	2001650	2002237	inter
Gd_01111-aaa	chr1009	2002238	2030467	inter
Gd_01111-aaa	chr1009	2030984	2031588	inter
Gd_01111-aaa	chr1009	2074676	2084889	inter
Gd_01111-aaa	chr1009	2106533	2122347	inter
Gd_01111-aaa	chr1009	2127736	2128025	inter
Gd_01111-aaa	chr1009	2128251	2128993	inter
Gd_01111-aaa	chr1009	2132671	2132932	inter
Gd_01111-aaa	chr1009	2134778	2135963	inter
Gd_01111-aaa	chr1009	2136088	2136201	inter
Gd_01111-aaa	chr1009	2149115	2166928	inter
Gd_01111-aaa	chr1009	2166952	2171069	inter
Gd_01111-aaa	chr1009	129888	149361	intra
Gd_01111-aaa	chr1009	151224	164214	intra
Gd_01111-aaa	chr1009	164240	168803	intra
